"X_COORD","Y_COORD","BOUGUER","GRTOPISO","PROF_MOHO","S_DEPTH","TOPO_ISO","BENPENTE","DIST_SEIS","DIST_SUBS","DIST_VOL","NBR_SEISM","DIST_112","DIST_135","DIST_157","DIST_180","DIST_22","DIST_45","DIST_67","DIST_90","AGE","ROCK","OR"
5016571.0,-1619313.4,-374.0,-2.0E-4,67881.5,-105.0,-52.0,0.0549,6147.394,331088.3,79042.62,9.0,18287.125,43460.36,53443.53,100301.11,154633.02,67594.33,1110.3175,80464.484,"PROTEROZOIC","VOLCANIC","STERILE"
5181139.5,-1652099.6,-346.0,4.0E-4,65625.5,-183.0,-39.0,0.082,3453.1812,407548.4,111379.81,3.0,16500.883,2784.8147,1744.1073,38792.95,232946.03,193054.67,31162.906,60035.004,"PALEOZOIC","SEDIMENTARY","STERILE"
5035241.0,-1594847.2,-369.0,-1.0E-4,66528.3,-102.0,-52.0,0.0861,8377.477,361810.12,54583.8,6.0,26458.168,48402.258,30361.496,126491.914,172380.12,97692.055,4705.2153,49805.586,"PROTEROZOIC","VOLCANIC","GISEMENT"
5018358.0,-1548593.1,-359.0,-2.0E-4,66389.8,-37.0,-55.0,0.1018,8159.958,390754.75,81712.91,6.0,9700.253,40723.285,25908.932,93864.445,163184.52,135939.14,24498.918,42673.098,"PALEOZOIC","VOLCANIC","GISEMENT"
4704073.0,-1220646.4,-276.0,-8.0E-4,41802.4,-66.0,-161.0,0.0506,2388.554,427454.5,516407.12,29.0,136318.1,27172.637,101.07009,89663.59,131684.75,300903.03,20942.76,97211.05,"PALEOZOIC","PLUTONIC","STERILE"
4605203.5,-1310382.9,-372.0,-4.0E-4,64942.1,-65.0,-115.0,0.0242,7796.4053,294366.66,496494.72,5.0,110865.39,33484.535,692.6244,35921.23,108339.234,355647.9,86778.7,152795.27,"PROTEROZOIC","PLUTONIC","STERILE"
4461732.0,-1357280.9,30.0,0.0034,39428.4,-43.0,124.0,0.0241,1844.4337,150157.44,572826.1,204.0,56547.676,164646.58,107851.805,129924.91,185319.81,407204.4,75825.3,221608.97,"PROTEROZOIC","PLUTONIC","STERILE"
5009360.5,-1771549.1,-221.0,5.0E-4,56863.8,-66.0,22.0,0.0378,4348.6655,206054.69,27764.81,21.0,19715.098,7945.1865,73980.734,53720.543,204752.39,79384.44,24185.209,52938.746,"PALEOZOIC","PLUTONIC","GISEMENT"
4551447.0,-1244345.2,-370.0,-5.0E-4,64553.6,-48.0,-107.0,0.0144,10497.185,287722.22,581598.56,3.0,83745.71,55912.742,2985.6196,63687.36,43252.32,285018.88,7411.244,106047.82,"PROTEROZOIC","PLUTONIC","STERILE"
4711588.0,-1655988.1,-40.0,0.003,50765.8,-62.0,113.0,0.0231,7428.964,125739.02,222506.77,3.0,75822.88,225836.48,143167.86,100962.47,148240.78,261984.77,6140.785,44705.15,"PROTEROZOIC","PLUTONIC","STERILE"
4299274.5,-785897.25,-267.0,-6.0E-4,61183.2,-19.0,-59.0,0.0214,27509.764,308809.03,560155.06,0.0,11387.046,65786.836,55655.316,125508.95,95231.125,110236.24,56894.51,469.57812,"PALEOZOIC","PLUTONIC","STERILE"
5039903.0,-1823973.5,-170.0,0.0012,58142.6,-76.0,35.0,0.0469,2054.8257,185089.22,32293.469,917.0,24581.762,5617.1826,71670.9,77757.37,263276.22,140056.89,84305.2,16994.217,"PROTEROZOIC","VOL_SEDIMENTARY","STERILE"
5183245.5,-1748018.9,-365.0,1.0E-4,66546.8,-170.0,-54.0,0.0951,8545.857,338082.84,89592.54,7.0,17468.857,16983.236,11684.01,6768.5796,233161.81,204000.3,12654.074,63087.69,"PALEOZOIC","PLUTONIC","STERILE"
4419243.5,-1163746.2,-148.0,0.0017,61438.0,-51.0,73.0,0.0073,14362.781,221730.75,730610.25,2.0,117272.93,149869.11,24228.36,19049.11,42648.285,241638.03,69354.555,50466.16,"PROTEROZOIC","VOL_SEDIMENTARY","STERILE"
4975405.0,-1487311.1,-311.0,3.0E-4,62993.9,-52.0,-36.0,0.1057,4036.7283,417430.47,152698.81,5.0,13080.008,56928.652,21833.873,39353.19,157966.44,194879.75,7649.179,74139.984,"PALEOZOIC","PLUTONIC","STERILE"
4509242.0,-1184526.9,-352.0,-7.0E-4,66626.3,-98.0,-87.0,0.019,9420.562,286239.38,654484.6,2.0,89626.56,102997.82,18237.268,45490.457,48769.996,228512.83,9568.802,53481.523,"PROTEROZOIC","VOLCANIC","STERILE"
4992371.5,-1708929.8,-269.0,8.0E-4,68365.2,-105.0,23.0,0.0366,3654.9585,243680.78,28083.111,11.0,19711.57,54925.08,76615.45,50926.63,153977.6,20590.72,26483.691,63143.195,"PROTEROZOIC","VOLCANIC","GISEMENT"
4867999.0,-1758232.4,-53.0,0.0025,48499.8,-65.0,104.0,0.0373,3539.2979,132883.78,75287.76,13.0,25913.0,85729.63,196007.45,81107.61,125093.05,115396.11,35268.707,70429.14,"PROTEROZOIC","PLUTONIC","STERILE"
4386595.0,-869256.6,-280.0,-4.0E-4,61441.8,-28.0,-79.0,0.019,10758.9795,351691.03,650034.1,5.0,51166.46,39840.664,8904.084,89044.664,122504.89,184950.66,137618.33,95152.22,"PROTEROZOIC","PLUTONIC","STERILE"
4792126.0,-1622348.9,-369.0,-0.0019,68549.4,-80.0,-97.0,0.0165,10353.067,201016.73,153116.16,7.0,44742.938,157802.75,63966.496,107884.39,66932.68,194686.31,29529.027,40173.56,"PROTEROZOIC","VOLCANIC","GISEMENT"
5275045.0,-1573376.2,-243.0,1.0E-4,57516.3,-70.0,-46.0,0.1797,41199.016,528082.2,186195.7,0.0,42292.543,31731.535,80408.734,67689.8,119906.07,304572.84,7866.34,69949.016,"PROTEROZOIC","PLUTONIC","STERILE"
4645781.0,-1553257.1,-108.0,0.0023,54302.5,-65.0,95.0,0.0324,4923.6035,159020.1,314920.8,4.0,13035.805,188159.33,86826.82,42499.523,221713.69,356512.5,7907.1816,82678.7,"PROTEROZOIC","VOLCANIC","STERILE"
4336479.0,-935478.6,-217.0,6.0E-4,67541.4,-61.0,3.0,0.0274,4146.2983,274066.25,710950.2,4.0,106725.55,28701.908,39097.72,88407.45,148229.14,212983.33,199352.38,154544.52,"PALEOZOIC","VOLCANIC","GISEMENT"
5166808.5,-1636781.8,-344.0,6.0E-4,65259.3,-190.0,-36.0,0.0872,12208.95,410230.66,90992.43,6.0,28266.246,17139.176,537.6872,51950.457,240605.1,182060.69,35817.227,45602.008,"PALEOZOIC","PLUTONIC","STERILE"
4821623.0,-1719854.1,-182.0,-6.0E-4,58915.9,-68.0,7.0,0.0254,5667.004,138818.25,108737.88,10.0,1095.6624,134562.56,152748.23,114113.58,93721.45,148655.33,20627.717,61623.516,"PROTEROZOIC","VOLCANIC","GISEMENT"
5183604.0,-1780759.8,-377.0,-2.0E-4,68137.6,-136.0,-68.0,0.0989,17529.547,315735.6,72004.3,1.0,1296.1919,21259.455,27771.432,5032.557,221835.5,217197.66,18569.14,63767.715,"PROTEROZOIC","VOLCANIC","GISEMENT"
5130605.5,-1985087.0,-29.0,0.0013,36875.8,-59.0,39.0,0.0331,8974.218,137907.53,104308.164,8.0,70141.78,40950.457,72993.56,74602.02,222429.94,324937.88,207780.9,32813.32,"PROTEROZOIC","PLUTONIC","STERILE"
5063187.0,-1849995.9,-177.0,5.0E-4,50882.0,-43.0,7.0,0.0409,2140.663,180842.45,48448.082,45.0,5890.1123,28818.584,61628.92,98379.09,298179.0,174407.84,117179.234,22982.848,"MESOZOIC","UNDIFFERENT","STERILE"
4456630.0,-1311420.5,0.0,0.0043,45192.7,-46.0,148.0,0.0147,12701.461,171605.4,604165.0,6.0,12304.813,150460.48,85993.28,84812.945,139566.94,363768.0,33167.707,175806.75,"PROTEROZOIC","VOL_SEDIMENTARY","STERILE"
5217410.5,-1596602.0,-333.0,-4.0E-4,69987.2,-185.0,-61.0,0.1508,7597.746,473435.28,128157.71,2.0,5052.101,14693.122,65080.96,25816.51,180796.9,242449.67,22227.055,29586.988,"PROTEROZOIC","VOLCANIC","STERILE"
5217375.0,-1650033.4,-334.0,3.0E-4,65372.1,-212.0,-39.0,0.0938,1079.9054,432343.88,141785.55,3.0,33227.906,24446.203,31487.277,2503.825,199433.33,229206.84,11569.021,68850.26,"PALEOZOIC","PLUTONIC","STERILE"
4226219.0,-576328.56,-164.0,-3.0E-4,47698.8,-27.0,-40.0,0.0149,9349.277,302637.44,357178.9,5.0,78118.55,8478.225,39322.246,15119.722,9848.762,34278.805,21144.938,91639.86,"PROTEROZOIC","METAMORPHIC","STERILE"
4831660.0,-1723282.2,-190.0,-6.0E-4,61584.7,-68.0,7.0,0.0261,6135.521,141587.16,98902.91,10.0,2852.4343,124033.89,156318.58,106110.086,93570.49,139145.72,12874.794,68152.45,"PROTEROZOIC","VOLCANIC","GISEMENT"
4649418.0,-1350310.8,-345.0,2.0E-4,63746.9,-93.0,-94.0,0.0096,6279.813,300730.47,437382.0,7.0,76032.91,41830.613,2307.2778,35477.18,162443.69,403413.75,88759.4,155639.45,"PROTEROZOIC","PLUTONIC","STERILE"
4440076.5,-1062604.6,-352.0,-0.0013,70554.4,-69.0,-98.0,0.0123,6566.503,293902.12,792645.75,2.0,66870.66,57658.707,51254.36,36060.496,28916.707,149452.2,107914.39,76054.68,"PALEOZOIC","PLUTONIC","STERILE"
4665101.5,-1682837.0,23.0,0.003,40488.5,-40.0,89.0,0.0252,2329.4465,75445.18,267242.5,18.0,107590.16,275060.44,195553.17,71300.27,199214.77,304886.1,36747.582,80898.0,"MESOZOIC","UNDIFFERENT","STERILE"
4543323.5,-1295349.8,-398.0,-0.0022,69843.4,-47.0,-141.0,0.0176,9590.618,252435.92,549798.25,4.0,49967.67,63281.223,5419.0273,87123.37,93322.72,336038.12,51917.67,154077.81,"PALEOZOIC","PLUTONIC","STERILE"
4680719.0,-1451129.0,-399.0,-0.0017,70081.4,-45.0,-124.0,0.0079,5358.8765,255940.55,342752.34,9.0,57202.98,91201.805,11497.493,128051.49,234125.9,383054.44,16230.492,156418.23,"PROTEROZOIC","PLUTONIC","STERILE"
4680696.0,-1608205.0,-48.0,0.003,51050.1,-61.0,126.0,0.0294,5603.0835,142938.55,262773.25,3.0,31656.584,208210.28,121189.875,69368.55,179220.19,303793.16,30664.826,23635.951,"MESOZOIC","UNDIFFERENT","STERILE"
4425385.5,-1275115.9,33.0,0.004,35820.6,-49.0,157.0,0.0154,12765.218,166041.88,651213.7,6.0,19191.885,175917.56,54061.48,64837.043,109499.53,338784.25,13584.224,143964.27,"PROTEROZOIC","METAMORPHIC","STERILE"
4665055.0,-1402255.4,-373.0,-3.0E-4,66600.4,-80.0,-108.0,0.0055,2966.5654,277698.0,388259.12,5.0,76369.8,59741.09,14530.077,89030.39,215905.89,427814.03,34858.81,147317.25,"PROTEROZOIC","PLUTONIC","STERILE"
4423246.5,-1184043.5,-111.0,0.0021,63404.5,-51.0,95.0,0.0097,2423.2239,214134.17,713440.7,1.0,110074.03,162380.81,40926.414,35985.457,40706.188,257065.45,48868.062,61471.273,"PROTEROZOIC","VOLCANIC","GISEMENT"
4399933.5,-896228.5,-290.0,-4.0E-4,61521.0,-28.0,-80.0,0.0214,6362.8823,348677.4,678686.7,1.0,70027.53,23010.166,10728.065,108261.984,99855.47,161069.53,157027.66,113309.05,"PALEOZOIC","PLUTONIC","STERILE"
5055089.5,-1832426.8,-222.0,1.0E-4,57488.3,-43.0,-8.0,0.0455,3429.151,188249.73,31911.078,72.0,9269.646,21765.055,61463.688,91896.56,279924.38,155264.56,97854.24,25102.113,"PROTEROZOIC","VOL_SEDIMENTARY","STERILE"
4478136.0,-1181642.6,-299.0,-1.0E-4,69261.4,-33.0,-37.0,0.0179,11828.254,261621.39,677147.3,3.0,100677.19,121775.07,7865.759,16914.13,18715.871,233053.17,31696.365,47059.133,"PALEOZOIC","PLUTONIC","STERILE"
4651614.5,-1350849.5,-345.0,2.0E-4,59643.0,-66.0,-94.0,0.0082,8147.83,302009.12,435552.44,7.0,73807.01,39680.438,578.1927,36164.062,163959.77,404438.3,87397.86,153425.36,"PROTEROZOIC","PLUTONIC","STERILE"
4462558.5,-1329362.2,22.0,0.0042,41893.8,-46.0,149.0,0.0178,3946.9592,166472.88,588529.8,417.0,28920.488,150910.61,90481.875,102010.125,157401.34,379780.3,51881.887,193694.5,"PALEOZOIC","SEDIMENTARY","STERILE"
4462754.5,-1329947.0,22.0,0.0042,41893.8,-46.0,149.0,0.0178,3511.9705,166308.11,588021.06,417.0,29461.475,150962.28,90654.09,102580.45,157986.73,380305.94,52493.137,194280.72,"PALEOZOIC","SEDIMENTARY","STERILE"
4463968.0,-1329958.5,22.0,0.0042,41893.8,-46.0,149.0,0.0178,2433.3164,167306.78,587045.75,419.0,29259.033,149855.0,89669.21,102519.56,158007.88,380046.78,53039.82,194305.92,"PALEOZOIC","SEDIMENTARY","STERILE"
4300392.5,-781834.56,-268.0,-7.0E-4,61183.2,-23.0,-62.0,0.0198,25250.242,311427.53,556102.94,0.0,15579.889,69902.234,51952.32,123433.19,94257.36,109336.89,53753.6,3261.1753,"PALEOZOIC","PLUTONIC","STERILE"
4534907.5,-1315379.6,-357.0,-0.0021,70165.0,-51.0,-115.0,0.0193,12621.533,234248.86,541972.44,3.0,41613.79,80461.68,24187.549,102119.91,115001.88,356278.88,67485.805,175758.19,"PROTEROZOIC","VOLCANIC","GISEMENT"
4534485.0,-1317016.1,-357.0,-0.0021,70165.0,-51.0,-115.0,0.0193,11700.174,232982.45,541171.75,3.0,41618.113,81744.34,25509.31,103094.52,116685.96,357930.12,68854.625,177413.1,"PROTEROZOIC","VOLCANIC","STERILE"
4501214.5,-1408603.2,34.0,0.0043,41017.3,-55.0,143.0,0.0436,4112.289,151379.44,511506.38,17.0,103135.375,170726.36,100744.305,174231.33,214125.6,451699.47,102026.77,274488.78,"PROTEROZOIC","PLUTONIC","STERILE"
4552677.0,-1285545.4,-394.0,-0.0014,68710.4,-70.0,-130.0,0.0191,8313.683,265675.34,550274.9,4.0,61625.406,51031.61,3859.8945,74819.96,81248.56,326231.34,46210.41,141167.02,"PALEOZOIC","PLUTONIC","STERILE"
4483730.5,-708292.5,-109.0,4.0E-4,39891.7,-45.0,-44.0,0.0127,10442.848,508923.84,518263.2,2.0,17739.83,7394.2725,10604.469,31643.344,69353.836,248456.97,21985.342,28445.664,"PALEOZOIC","VOLCANIC","STERILE"
5136263.5,-1727033.1,-411.0,-0.0012,67726.3,-118.0,-96.0,0.0659,5594.615,321197.03,83694.83,13.0,17657.398,37171.586,11042.471,55304.902,284061.38,152813.9,37171.586,21947.08,"PROTEROZOIC","VOLCANIC","GISEMENT"
4201073.0,-794757.75,-84.0,0.0011,43883.7,-94.0,38.0,0.0318,24195.418,214972.56,576635.94,0.0,26626.78,25598.658,76878.23,141221.16,16601.21,27336.809,50049.4,4275.444,"PALEOZOIC","PLUTONIC","STERILE"
4427010.0,-1077014.2,-332.0,-0.0011,70041.2,-69.0,-76.0,0.0102,18246.312,275121.75,789699.94,2.0,77084.51,76928.78,40417.562,19284.705,36976.26,168860.11,127086.414,67885.48,"PALEOZOIC","PLUTONIC","STERILE"
4076584.5,-549215.8,16.0,0.001,36666.7,-57.0,83.0,0.027,4882.172,156210.77,390083.16,2.0,179862.36,75982.195,148710.4,98466.32,89778.06,12410.322,24355.525,106318.08,"PALEOZOIC","VOLCANIC","STERILE"
4255807.5,-744951.2,-218.0,-1.0E-4,61301.6,-89.0,-28.0,0.0259,14952.045,284833.75,520638.94,1.0,30936.885,76504.555,64681.516,103940.0,37771.332,52829.06,1090.3107,7106.7075,"PROTEROZOIC","VOLCANIC","GISEMENT"
4511000.0,-1318983.5,-252.0,-2.0E-4,70569.4,-51.0,-32.0,0.0163,5905.6934,212421.56,557374.25,25.0,21237.15,102752.01,45457.164,100382.22,128134.19,361548.44,62141.43,186450.61,"PALEOZOIC","VOLCANIC","STERILE"
4675715.0,-1443746.2,-403.0,-0.0016,69997.3,-80.0,-129.0,0.006,6464.4707,257622.53,351444.84,5.0,66098.59,88321.28,13171.598,131069.086,242670.95,391685.7,7472.371,156160.72,"PROTEROZOIC","PLUTONIC","STERILE"
4962174.5,-1568982.9,-367.0,-1.0E-4,66319.2,-89.0,-53.0,0.0515,7797.9707,342468.22,118690.38,5.0,25376.158,89168.19,22045.523,77801.63,103488.66,116105.33,53702.293,61536.13,"PROTEROZOIC","VOLCANIC","STERILE"
4209531.0,-809611.1,-82.0,0.0013,48797.4,-54.0,45.0,0.0319,8083.218,216943.06,590018.3,2.0,36670.64,8743.296,60112.176,156018.61,33666.445,41698.46,59443.277,14733.129,"PALEOZOIC","PLUTONIC","STERILE"
4048314.2,-412708.28,-75.0,-0.0013,37882.4,-49.0,-41.0,0.0235,1755.793,121983.59,303468.25,11.0,179424.06,64078.906,156945.89,128141.01,146286.9,61886.973,78735.16,3448.5034,"PALEOZOIC","VOLCANIC","STERILE"
4830167.0,-1726828.0,-118.0,0.0013,53346.4,-68.0,64.0,0.0267,8326.324,137811.95,100713.055,9.0,6647.8145,124838.766,159799.95,108947.98,97394.695,141177.94,10450.759,70997.945,"PROTEROZOIC","PLUTONIC","STERILE"
4691381.5,-1453442.6,-391.0,-0.0013,69944.0,-45.0,-116.0,0.0117,8886.092,261843.95,333399.94,6.0,49229.97,87609.914,17135.373,133149.48,224429.67,373537.06,22562.686,149587.11,"PROTEROZOIC","PLUTONIC","STERILE"
4403013.0,-1078290.9,-308.0,-0.0015,69807.8,-69.0,-68.0,0.0111,12071.087,254238.06,804305.3,5.0,100971.52,87648.85,34231.945,3985.5618,60721.527,187628.17,147251.03,81707.71,"PALEOZOIC","SEDIMENTARY","STERILE"
4878677.5,-1565589.9,-370.0,1.0E-4,67307.2,-89.0,-62.0,0.0052,5523.557,297510.47,129878.49,11.0,9281.43,71714.766,54281.734,5121.5415,36221.676,161040.33,42865.59,66707.195,"MESOZOIC","UNDIFFERENT","STERILE"
4970170.0,-1846212.0,5.0,0.0029,41934.8,-70.0,83.0,0.0426,1204.0746,123532.6,97761.18,9.0,64074.01,16897.428,144364.3,5882.2246,240393.69,143211.98,85920.54,85686.05,"PROTEROZOIC","PLUTONIC","STERILE"
4285214.5,-844687.9,-230.0,-2.0E-4,57933.5,-52.0,-27.0,0.028,13758.26,272861.75,618998.06,2.0,39431.746,7218.434,27988.195,156168.73,111947.734,125026.86,104705.96,54907.617,"PALEOZOIC","PLUTONIC","STERILE"
5245718.0,-1641142.2,-323.0,1.0E-4,68705.9,-186.0,-47.0,0.1253,22321.611,457896.4,164760.64,0.0,44271.92,12859.275,36312.01,26419.621,170295.56,258550.97,2750.2498,78045.61,"PALEOZOIC","PLUTONIC","STERILE"
4337796.0,-900251.94,-237.0,4.0E-4,64385.2,-61.0,-15.0,0.0266,6910.2207,293881.75,675870.6,4.0,87226.4,4633.4917,8297.755,119803.11,157041.23,197328.67,176542.16,120409.62,"PALEOZOIC","PLUTONIC","STERILE"
4559709.5,-1200457.8,-340.0,0.0,62915.8,-48.0,-94.0,0.0104,11729.895,319139.2,610357.06,3.0,93663.38,80829.875,2343.3604,27951.867,13740.47,241390.2,28004.953,68039.664,"PALEOZOIC","PLUTONIC","STERILE"
4982113.5,-1704422.6,-276.0,8.0E-4,72890.6,-105.0,19.0,0.035,7241.499,241272.0,17525.332,13.0,19474.477,52557.9,87609.51,42078.664,142830.86,10116.938,23417.22,51947.36,"PROTEROZOIC","VOLCANIC","GISEMENT"
4151339.8,-689754.44,-78.0,3.0E-4,50015.2,-32.0,17.0,0.0298,24613.809,210307.81,485613.5,0.0,25929.59,122138.07,112897.56,65662.76,11970.964,61968.9,20981.428,78927.19,"PROTEROZOIC","VOLCANIC","STERILE"
4259824.5,-747118.6,-223.0,-2.0E-4,63857.7,-89.0,-32.0,0.0261,16250.253,287682.47,522517.4,1.0,27412.02,76363.2,63370.78,107791.66,42332.297,57381.48,4722.783,10198.871,"PROTEROZOIC","VOLCANIC","STERILE"
4246617.0,-768458.44,-215.0,-4.0E-4,59028.2,-94.0,-30.0,0.0283,11511.549,267176.53,544816.4,1.0,19724.756,56183.523,85633.51,121744.44,40675.797,55508.14,19715.525,11899.27,"PROTEROZOIC","VOLCANIC","GISEMENT"
5024769.0,-1836703.0,-80.0,0.0021,49294.2,-76.0,72.0,0.0446,3520.4512,165636.75,52040.496,63.0,32760.506,22514.242,90760.875,61275.715,262776.8,144742.52,90122.54,35928.17,"PROTEROZOIC","PLUTONIC","GISEMENT"
4677174.5,-1647590.8,-25.0,0.0023,45581.3,-61.0,98.0,0.027,2354.8438,110316.18,257732.8,17.0,71185.59,240365.02,160554.31,65551.266,181489.06,297354.16,20572.59,44650.35,"PALEOZOIC","VOLCANIC","GISEMENT"
4490648.5,-1387898.8,46.0,0.0049,34847.0,-43.0,160.0,0.0374,6482.9077,156976.03,531683.94,13.0,82295.22,161774.6,101129.37,161701.83,198890.1,432389.47,116714.32,253682.88,"PROTEROZOIC","METAMORPHIC","STERILE"
5030443.0,-1669406.1,-348.0,0.0,69234.4,-117.0,-28.0,0.0467,7304.2046,298269.97,74763.18,8.0,31328.344,9159.234,66422.79,98162.03,175938.61,41906.637,15040.158,51740.258,"PROTEROZOIC","VOLCANIC","STERILE"
4423893.0,-1040800.56,-375.0,-0.002,61486.2,-44.0,-124.0,0.0128,9304.43,292062.5,819786.44,2.0,61355.27,44765.195,44274.66,27716.574,44537.586,148551.36,110980.82,101936.61,"PALEOZOIC","PLUTONIC","STERILE"
4966889.5,-1555766.0,-367.0,-2.0E-4,65849.3,-89.0,-56.0,0.0636,13844.412,356065.47,126974.86,5.0,11437.368,82678.586,11038.172,83168.18,112317.01,128019.45,63393.668,74954.52,"PALEOZOIC","PLUTONIC","STERILE"
4263786.0,-893985.25,-115.0,0.001,57857.0,-74.0,43.0,0.0321,39013.875,233849.44,668935.06,0.0,90377.86,46384.46,992.73145,166026.12,133868.39,132178.08,144389.7,96576.875,"PROTEROZOIC","VOLCANIC","STERILE"
5208121.5,-1973765.1,-249.0,3.0E-4,57871.4,-63.0,-25.0,0.0521,5996.4473,205901.34,31272.664,15.0,45339.496,31551.979,1593.6211,4234.5684,150187.05,361024.4,159937.31,50526.11,"PROTEROZOIC","VOLCANIC","STERILE"
5063639.5,-1635951.1,-391.0,-7.0E-4,66252.5,-106.0,-69.0,0.0702,5887.9805,345164.97,53765.57,13.0,206.1806,4558.526,22759.377,140354.3,202661.25,86348.08,15884.899,46016.824,"PROTEROZOIC","VOLCANIC","STERILE"
4666945.0,-1304927.0,-314.0,1.0E-4,60346.5,-55.0,-111.0,0.0239,2816.7395,344040.0,462631.72,27.0,77081.84,49025.113,31004.91,21322.299,135696.11,364166.75,95086.5,147182.69,"PROTEROZOIC","PLUTONIC","STERILE"
5031456.0,-1604489.0,-372.0,-2.0E-4,66528.3,-105.0,-53.0,0.076,10011.78,351698.0,60114.85,4.0,21585.916,42248.066,37931.207,119252.41,168680.31,87395.77,2034.5441,60044.61,"PROTEROZOIC","VOLCANIC","GISEMENT"
4323874.0,-907656.9,-200.0,7.0E-4,62443.1,-61.0,12.0,0.0283,8670.587,278152.62,682522.4,3.0,98543.97,20003.404,23284.148,118852.914,168263.98,188925.83,177438.84,124674.21,"PROTEROZOIC","VOLCANIC","STERILE"
4037258.8,-665738.0,61.0,6.0E-4,35320.6,-44.0,63.0,0.0254,17778.17,102645.875,509722.78,2.0,119456.14,194469.6,221209.02,164802.08,96516.34,36281.914,66673.01,152300.7,"PALEOZOIC","VOLCANIC","STERILE"
4347809.0,-670414.44,-182.0,2.0E-4,52347.4,-33.0,-29.0,0.0145,3592.858,398813.44,447822.16,4.0,45459.656,5045.877,5303.9097,47708.656,96204.96,111387.625,65024.035,16636.295,"PALEOZOIC","PLUTONIC","STERILE"
4278405.0,-767641.3,-261.0,-9.0E-4,60837.7,-19.0,-60.0,0.0235,8516.496,296748.7,542122.56,2.0,27561.867,72065.84,58832.715,134968.64,68153.87,83271.58,31323.482,3506.2388,"PROTEROZOIC","VOLCANIC","GISEMENT"
4889798.0,-1451181.1,-268.0,9.0E-4,73724.1,-31.0,-23.0,0.0558,30384.994,397072.44,236539.34,0.0,31233.65,37403.207,8885.322,51278.816,149452.25,251420.28,11288.616,115756.8,"PALEOZOIC","VOLCANIC","STERILE"
4545570.5,-1298055.0,-402.0,-0.0019,69843.4,-47.0,-140.0,0.0189,8356.851,252783.47,546296.56,4.0,51700.203,62408.44,5250.0996,86014.3,95216.336,338718.75,55257.15,155515.02,"PALEOZOIC","PLUTONIC","STERILE"
4587495.5,-1360665.1,-391.0,-0.0014,70051.5,-65.0,-128.0,0.0167,4430.159,247658.0,472626.7,2.0,108083.21,86442.43,6667.024,75949.46,154429.61,403246.22,102689.18,204452.48,"PALEOZOIC","PLUTONIC","GISEMENT"
4551406.0,-1365109.8,-283.0,-3.0E-4,67764.3,-65.0,-53.0,0.0283,7000.0723,217786.08,496704.94,3.0,82316.734,105753.22,36270.734,108951.09,159683.92,405777.22,113320.664,216206.69,"PROTEROZOIC","VOLCANIC","STERILE"
4554498.0,-1308522.4,-404.0,-0.0022,69357.0,-69.0,-144.0,0.0211,4672.7793,254320.05,532585.06,2.0,60126.996,60677.05,4363.6504,81370.914,103305.11,349234.8,68263.21,161593.94,"PROTEROZOIC","PLUTONIC","STERILE"
4379269.5,-665638.9,-162.0,5.0E-4,54536.8,-107.0,-28.0,0.0155,744.168,429497.7,447947.2,6.0,51259.555,12482.18,312.87854,16051.778,122648.5,138697.31,80712.99,23948.586,"PALEOZOIC","PLUTONIC","STERILE"
4173752.0,-809109.75,-31.0,9.0E-4,43419.3,-40.0,40.0,0.0317,6140.4053,184214.16,595739.7,1.0,54009.664,42587.43,88527.8,158825.03,35722.805,9731.599,65442.97,8980.01,"PROTEROZOIC","VOLCANIC","STERILE"
5087302.5,-1789384.6,-286.0,9.0E-4,68481.8,-67.0,-7.0,0.0563,7965.5825,241944.0,27051.477,3.0,22441.037,15840.047,14248.112,101375.77,277157.12,144687.66,62492.07,4743.0083,"PROTEROZOIC","VOLCANIC","STERILE"
4548935.5,-1285289.1,-394.0,-0.0014,69370.6,-47.0,-130.0,0.0178,9399.161,262718.4,553047.8,3.0,58191.4,54530.066,5114.551,78205.445,82024.27,325944.28,44604.258,142568.72,"PALEOZOIC","PLUTONIC","STERILE"
4311913.0,-912351.25,-183.0,8.0E-4,62443.1,-61.0,22.0,0.0294,21159.738,265523.7,686807.4,0.0,106870.945,31466.133,34957.89,121073.79,177436.89,181524.31,177445.08,126708.82,"PROTEROZOIC","VOLCANIC","STERILE"
4952752.0,-1641167.4,-336.0,3.0E-4,71121.4,-112.0,-19.0,0.0195,1579.011,277323.47,47323.14,3.0,31475.14,84257.945,81361.625,32845.19,93802.4,55227.664,1444.1085,37534.81,"PROTEROZOIC","VOLCANIC","GISEMENT"
5194608.0,-1703386.5,-347.0,5.0E-4,64405.6,-170.0,-38.0,0.0807,5423.82,377538.9,130576.555,15.0,33329.547,32821.71,33930.67,26156.703,236646.4,205410.22,17405.557,54377.586,"PROTEROZOIC","PLUTONIC","STERILE"
5164196.0,-1922193.4,-262.0,-4.0E-4,55461.9,-103.0,-54.0,0.034,5348.3823,204041.12,34915.98,19.0,9.80398,25763.092,9935.737,60858.633,193720.6,293293.78,150793.9,13857.194,"MESOZOIC","SEDIMENTARY","STERILE"
4545878.5,-1277390.6,-388.0,-0.0011,69370.6,-47.0,-124.0,0.0165,17838.775,264607.72,560868.9,3.0,58711.91,55860.816,4663.942,78175.69,75559.76,318052.6,36134.953,137014.36,"PALEOZOIC","PLUTONIC","GISEMENT"
